Data Solicitacao;Data Aprovacao;Data Programada;Data Recebimento;Numero Solicitacao;Cod Cliente;Razao Social;UF Cliente;Qtd. Cartuchos;Cod. Categoria;Desc. Categoria;Transportadora;Status
05/12/2014;05/12/2014;05/19/2014;07/01/2014;C14050004549;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/03/2014;06/04/2014;08/06/2014;C14060000325;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2014;10/13/2014;10/15/2014;10/28/2014;C14100005217;157;Gloria Andreza Moreira ME;SP;54;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
02/13/2013;02/14/2013;02/25/2013;04/11/2013;C13020003465;157;Gloria Andreza Moreira ME;SP;26;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
02/19/2013;02/21/2013;02/25/2013;02/25/2013;C13020005590;163;cprinter informatica e comercio ltda epp;SP;113;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/31/2013;02/01/2013;02/04/2013;02/18/2013;C13010009975;163;cprinter informatica e comercio ltda epp;SP;178;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/18/2013;01/22/2013;01/24/2013;03/01/2013;C13010006526;163;cprinter informatica e comercio ltda epp;SP;208;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/04/2013;01/07/2013;01/10/2013;02/27/2013;C13010001133;163;cprinter informatica e comercio ltda epp;SP;62;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/28/2013;03/01/2013;03/04/2013;04/11/2013;C13020008777;163;cprinter informatica e comercio ltda epp;SP;133;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2013;03/14/2013;03/26/2013;;C13030004049;163;cprinter informatica e comercio ltda epp;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
03/27/2013;03/27/2013;03/29/2013;04/11/2013;C13030009601;163;cprinter informatica e comercio ltda epp;SP;225;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;05/17/2013;05/07/2013;C13040003940;163;cprinter informatica e comercio ltda epp;SP;99;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/14/2013;06/17/2013;06/24/2013;07/01/2013;C13060004560;163;cprinter informatica e comercio ltda epp;SP;157;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/05/2013;06/06/2013;06/11/2013;07/01/2013;C13060001706;163;cprinter informatica e comercio ltda epp;SP;283;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/22/2013;07/23/2013;07/23/2013;08/02/2013;C13070007510;163;cprinter informatica e comercio ltda epp;SP;244;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/08/2013;07/10/2013;07/15/2013;07/15/2013;C13070002985;163;cprinter informatica e comercio ltda epp;SP;348;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;05/02/2013;05/06/2013;05/07/2013;C13040010998;163;cprinter informatica e comercio ltda epp;SP;160;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/07/2013;C13040008071;163;cprinter informatica e comercio ltda epp;SP;252;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2013;05/16/2013;05/27/2013;05/31/2013;C13050005091;163;cprinter informatica e comercio ltda epp;SP;151;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/28/2014;01/28/2014;;;C14010008675;163;cprinter informatica e comercio ltda epp;SP;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/15/2014;01/16/2014;01/20/2014;04/02/2014;C14010004335;163;cprinter informatica e comercio ltda epp;SP;438;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/13/2013;11/13/2013;11/18/2013;12/03/2013;C13110004851;163;cprinter informatica e comercio ltda epp;SP;313;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/12/2013;08/13/2013;08/16/2013;08/16/2013;C13080004964;163;cprinter informatica e comercio ltda epp;SP;319;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/19/2013;08/20/2013;08/23/2013;08/23/2013;C13080007122;163;cprinter informatica e comercio ltda epp;SP;135;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
09/19/2013;09/20/2013;09/30/2013;09/20/2013;C13090006005;163;cprinter informatica e comercio ltda epp;SP;81;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2014;09/10/2014;09/23/2014;11/10/2014;C14090003861;163;cprinter informatica e comercio ltda epp;SP;170;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/01/2014;09/02/2014;09/03/2014;10/01/2014;C14090000501;163;cprinter informatica e comercio ltda epp;SP;145;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2014;11/12/2014;11/12/2014;12/03/2014;C14110003802;163;cprinter informatica e comercio ltda epp;SP;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2014;05/23/2014;05/23/2014;07/01/2014;C14050009699;163;cprinter informatica e comercio ltda epp;SP;192;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/22/2014;07/22/2014;07/23/2014;08/06/2014;C14070010323;163;cprinter informatica e comercio ltda epp;SP;275;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/11/2014;03/12/2014;03/14/2014;05/02/2014;C14030002796;163;cprinter informatica e comercio ltda epp;SP;266;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/18/2014;02/18/2014;02/24/2014;05/02/2014;C14020008015;163;cprinter informatica e comercio ltda epp;SP;173;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/04/2014;04/04/2014;04/07/2014;04/30/2014;C14040002136;163;cprinter informatica e comercio ltda epp;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/12/2013;;;;C13110004266;164;TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL E DOS TERRITÓRIOS;DF;5000;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
10/25/2013;10/28/2013;10/31/2013;11/04/2013;C13100008641;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;169;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/28/2014;01/29/2014;01/31/2014;03/03/2014;C14010008837;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/29/2013;08/30/2013;09/03/2013;09/13/2013;C13080014765;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/03/2013;10/03/2013;10/07/2013;10/15/2013;C13100000748;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;108;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/21/2013;10/22/2013;10/23/2013;10/28/2013;C13100005898;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2013;08/27/2013;;;C13080010182;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
08/13/2013;08/14/2013;08/16/2013;08/16/2013;C13080005774;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/23/2013;08/23/2013;;;C13080007807;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
08/23/2013;;;09/23/2013;C13080007980;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;298;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
07/04/2013;07/05/2013;07/11/2013;07/15/2013;C13070001580;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;102;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2013;06/12/2013;06/17/2013;07/01/2013;C13060003164;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;198;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/20/2013;06/21/2013;06/24/2013;07/01/2013;C13060006260;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/03/2013;04/04/2013;;;C13040001654;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;295;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/18/2013;03/19/2013;03/27/2013;04/11/2013;C13030005959;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/06/2013;02/08/2013;;;C13020002221;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/06/2013;02/08/2013;02/11/2013;02/18/2013;C13020002302;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/14/2013;02/15/2013;;;C13020004194;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/13/2013;02/14/2013;02/15/2013;02/20/2013;C13020003627;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/04/2014;04/04/2014;;;C14040001679;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
04/04/2014;04/04/2014;04/07/2014;04/30/2014;C14040001750;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2014;04/11/2014;04/11/2014;05/02/2014;C14040005232;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;145;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2014;04/02/2014;04/07/2014;05/27/2014;C14040000605;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;285;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2014;04/16/2014;04/18/2014;04/30/2014;C14040007103;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;84;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/07/2014;02/07/2014;;;C14020004290;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/26/2014;02/27/2014;02/28/2014;05/02/2014;C14020012632;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;85;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/18/2014;07/18/2014;07/21/2014;10/01/2014;C14070009236;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;79;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/03/2014;07/04/2014;10/01/2014;C14070001766;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2014;06/13/2014;06/16/2014;07/01/2014;C14060006790;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;29;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/25/2014;06/26/2014;06/26/2014;;C14060009039;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;260;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
05/23/2014;05/26/2014;05/27/2014;07/01/2014;C14050010271;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;154;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/09/2014;05/12/2014;;;C14050003739;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;44;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
11/24/2014;11/25/2014;11/26/2014;01/05/2015;C14110009320;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;145;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/23/2014;10/27/2014;10/27/2014;12/03/2014;C14100011888;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;135;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/13/2015;01/14/2015;;;C15010003035;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;346;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
11/25/2014;11/26/2014;11/27/2014;01/05/2015;C14110010337;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;210;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/17/2014;12/17/2014;;;C14120008718;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;230;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
09/02/2014;09/03/2014;09/03/2014;10/01/2014;C14090000684;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/02/2014;09/03/2014;09/04/2014;10/06/2014;C14090000765;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;196;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/29/2014;09/01/2014;;;C14080010016;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
08/14/2014;08/14/2014;08/15/2014;10/06/2014;C14080005446;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;53;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2014;08/08/2014;08/10/2014;09/01/2014;C14080003079;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;107;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/30/2014;07/31/2014;08/04/2014;09/25/2014;C14070014582;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;97;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/18/2014;09/19/2014;09/23/2014;10/01/2014;C14090007697;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;56;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/08/2014;10/13/2014;;;C14100004750;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;218;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
01/28/2015;01/28/2015;;;C15010008932;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;230;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
09/23/2014;09/23/2014;09/29/2014;11/10/2014;C14090008588;175;RMTJ IMPRESSOES LTDA;SP;653;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;07/31/2014;08/03/2014;09/01/2014;C14070015392;175;RMTJ IMPRESSOES LTDA;SP;267;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/27/2014;10/01/2014;C14080008380;175;RMTJ IMPRESSOES LTDA;SP;384;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/08/2014;12/09/2014;12/09/2014;12/22/2014;C14120004054;175;RMTJ IMPRESSOES LTDA;SP;740;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/12/2015;01/12/2015;01/13/2015;01/13/2015;C15010002497;175;RMTJ IMPRESSOES LTDA;SP;465;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/28/2014;10/29/2014;10/29/2014;12/03/2014;C14100013236;175;RMTJ IMPRESSOES LTDA;SP;371;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/19/2014;05/19/2014;05/20/2014;07/01/2014;C14050007300;175;RMTJ IMPRESSOES LTDA;SP;629;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/03/2014;06/03/2014;06/06/2014;07/01/2014;C14060002700;175;RMTJ IMPRESSOES LTDA;SP;492;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/16/2014;07/17/2014;08/06/2014;C14070006806;175;RMTJ IMPRESSOES LTDA;SP;365;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/07/2014;02/07/2014;02/24/2014;05/02/2014;C14020003641;175;RMTJ IMPRESSOES LTDA;SP;400;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2014;04/15/2014;04/16/2014;04/30/2014;C14040005747;175;RMTJ IMPRESSOES LTDA;SP;438;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2014;04/02/2014;04/04/2014;04/30/2014;C14040000516;175;RMTJ IMPRESSOES LTDA;SP;187;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/19/2013;02/21/2013;02/25/2013;02/25/2013;C13020005751;175;RMTJ IMPRESSOES LTDA;SP;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/06/2013;02/08/2013;02/11/2013;02/18/2013;C13020002060;175;RMTJ IMPRESSOES LTDA;SP;153;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/09/2013;01/11/2013;01/14/2013;02/26/2013;C13010002610;175;RMTJ IMPRESSOES LTDA;SP;216;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/11/2013;01/11/2013;01/14/2013;02/26/2013;C13010003934;175;RMTJ IMPRESSOES LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/15/2013;01/16/2013;01/17/2013;02/26/2013;C13010005201;175;RMTJ IMPRESSOES LTDA;SP;325;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/21/2013;01/22/2013;01/23/2013;02/26/2013;C13010006798;175;RMTJ IMPRESSOES LTDA;SP;142;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/28/2013;01/28/2013;02/01/2013;02/26/2013;C13010008065;175;RMTJ IMPRESSOES LTDA;SP;174;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/18/2013;03/19/2013;03/28/2013;04/11/2013;C13030005797;175;RMTJ IMPRESSOES LTDA;SP;224;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2013;03/14/2013;03/26/2013;04/02/2013;C13030003662;175;RMTJ IMPRESSOES LTDA;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/06/2013;03/08/2013;03/19/2013;04/02/2013;C13030001961;175;RMTJ IMPRESSOES LTDA;SP;334;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/11/2013;03/12/2013;03/18/2013;06/13/2013;C13030003158;175;RMTJ IMPRESSOES LTDA;SP;33;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/03/2013;04/04/2013;04/08/2013;06/13/2013;C13040001301;175;RMTJ IMPRESSOES LTDA;SP;352;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/09/2013;04/10/2013;04/22/2013;05/31/2013;C13040003193;175;RMTJ IMPRESSOES LTDA;SP;306;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/05/2013;04/08/2013;04/15/2013;05/31/2013;C13040002383;175;RMTJ IMPRESSOES LTDA;SP;115;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;04/15/2013;06/13/2013;C13040004408;175;RMTJ IMPRESSOES LTDA;SP;93;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2013;04/15/2013;05/20/2013;05/07/2013;C13040004750;175;RMTJ IMPRESSOES LTDA;SP;22;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2013;04/02/2013;04/09/2013;04/11/2013;C13040000763;175;RMTJ IMPRESSOES LTDA;SP;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/22/2013;03/25/2013;03/29/2013;04/11/2013;C13030008460;175;RMTJ IMPRESSOES LTDA;SP;113;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/18/2013;06/19/2013;06/24/2013;07/01/2013;C13060005299;175;RMTJ IMPRESSOES LTDA;SP;115;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/19/2013;06/20/2013;06/24/2013;07/01/2013;C13060006007;175;RMTJ IMPRESSOES LTDA;SP;134;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/26/2013;06/27/2013;06/28/2013;07/01/2013;C13060008557;175;RMTJ IMPRESSOES LTDA;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/13/2013;06/13/2013;06/17/2013;07/01/2013;C13060003407;175;RMTJ IMPRESSOES LTDA;SP;117;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/10/2013;06/10/2013;06/17/2013;07/01/2013;C13060002605;175;RMTJ IMPRESSOES LTDA;SP;178;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/28/2013;07/02/2013;07/04/2013;07/15/2013;C13060011264;175;RMTJ IMPRESSOES LTDA;SP;75;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/05/2013;07/10/2013;07/15/2013;07/15/2013;C13070002209;175;RMTJ IMPRESSOES LTDA;SP;297;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/16/2013;05/16/2013;05/20/2013;05/31/2013;C13050005504;175;RMTJ IMPRESSOES LTDA;SP;56;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/21/2013;05/22/2013;05/27/2013;05/31/2013;C13050006810;175;RMTJ IMPRESSOES LTDA;SP;138;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/21/2013;05/31/2013;C13050004010;175;RMTJ IMPRESSOES LTDA;SP;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/31/2013;05/31/2013;06/03/2013;06/13/2013;C13050010842;175;RMTJ IMPRESSOES LTDA;SP;290;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/06/2013;05/09/2013;05/31/2013;C13050001428;175;RMTJ IMPRESSOES LTDA;SP;113;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2013;;;;C13080009176;175;RMTJ IMPRESSOES LTDA;SP;8;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
08/26/2013;;;;C13080009257;175;RMTJ IMPRESSOES LTDA;SP;8;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
08/26/2013;08/26/2013;;;C13080009338;175;RMTJ IMPRESSOES LTDA;SP;21;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
08/29/2013;09/04/2013;;;C13080014331;175;RMTJ IMPRESSOES LTDA;SP;409;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
08/28/2013;09/16/2013;09/18/2013;09/17/2013;C13080013440;175;RMTJ IMPRESSOES LTDA;SP;32;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080012630;175;RMTJ IMPRESSOES LTDA;SP;8;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080012711;175;RMTJ IMPRESSOES LTDA;SP;21;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080012800;175;RMTJ IMPRESSOES LTDA;SP;25;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080012983;175;RMTJ IMPRESSOES LTDA;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080013017;175;RMTJ IMPRESSOES LTDA;SP;98;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;09/16/2013;09/18/2013;09/17/2013;C13080013106;175;RMTJ IMPRESSOES LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/28/2013;09/16/2013;09/18/2013;09/17/2013;C13080013289;175;RMTJ IMPRESSOES LTDA;SP;24;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/27/2013;;;;C13080010506;175;RMTJ IMPRESSOES LTDA;SP;8;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
10/18/2013;10/21/2013;10/23/2013;11/04/2013;C13100005200;175;RMTJ IMPRESSOES LTDA;SP;307;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/27/2013;09/27/2013;09/30/2013;12/03/2013;C13090008130;175;RMTJ IMPRESSOES LTDA;SP;106;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/09/2013;09/10/2013;09/17/2013;09/20/2013;C13090002360;175;RMTJ IMPRESSOES LTDA;SP;135;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
